owner,repo,issues_maintenance,code_maintenance,community_documentation,maintainer_history,contributor_participation,code_contribution,contributor_growth,popularity,stars_and_watches,forks,downstream_dependents,project_maturity,dependencies_health,testing_quality,review_coverage,community_activity_and_integrity,avg_percentile,maintenance_and_goodwill,code_quality,component_avg,component_rank,trustee_rank,component_grade,trustee_grade
1903514970,cordova-plugin-demotoast,0.9,0.0,11.4,12.2,12.3,0.0,0.0,5.9,3.1,3.7,15.4,1.6,14.2,0.0,0.9,4.550000000000001,5.3,6.125,4.175,4.95,3.0,4.0,F,F
Automattic,wp-calypso,30.9,11.1,50.9,55.9,33.1,22.2,44.5,57.8,82.6,89.2,26.7,32.6,68.8,47.4,84.2,39.4,48.8,37.199999999999996,58.25,44.949999999999996,865.0,869.5,A,A
schacker,hpack-cli,0.9,0.0,18.8,37.4,12.4,0.0,0.0,6.7,4.8,3.8,15.3,3.0,34.9,0.0,0.9,4.775,9.3,14.274999999999999,9.7,9.583333333333332,33.0,28.5,F,F
FrontendSolutionsGmbH,ufp-core-frontend,1.0,0.0,27.7,17.6,11.3,0.0,0.0,8.8,2.5,6.3,21.3,5.0,68.7,0.0,15.2,5.025,13.0,11.575,22.225,12.941666666666668,69.0,75.0,F,F
APCOvernight,apc-youtube,1.0,0.0,10.3,22.1,11.3,0.0,0.0,7.1,4.7,5.9,15.1,2.9,58.6,0.0,1.1,4.6,9.8,8.350000000000001,15.65,9.533333333333333,31.0,33.0,F,F
qh08,hendo-cli,1.0,0.0,29.1,17.1,11.4,0.0,0.0,9.8,9.2,7.9,15.0,7.0,30.3,0.0,1.1,5.300000000000001,9.0,11.8,9.600000000000001,8.9,24.0,26.0,F,F
tronscan,tronscan-frontend,29.0,0.0,17.3,10.5,11.4,4.2,0.0,29.1,22.9,54.6,14.9,23.9,70.4,0.0,62.2,11.175,23.2,14.2,39.12500000000001,21.5,203.0,222.0,D,D
ournameismud,mulp,1.1,0.0,10.3,22.8,11.4,0.0,0.0,10.2,6.9,6.1,22.9,4.8,73.3,0.0,1.1,5.4,11.8,8.55,19.799999999999997,11.25,46.0,60.5,F,F
diplomatiegouvfr,hornet-js-builder,1.1,0.0,80.0,26.5,12.0,0.0,0.0,13.6,0.9,6.0,22.6,24.9,57.7,0.0,62.0,6.4,21.1,26.9,36.15,23.149999999999995,256.0,167.5,D,F
cakrit,landscapeapp,0.0,0.0,40.9,5.2,12.1,0.0,0.0,6.7,5.4,4.0,15.6,1.9,37.8,0.0,6.6,4.7,9.3,11.525,11.575,9.266666666666667,28.0,28.5,F,F
luigimannoni,tovar.js,30.0,0.0,17.5,21.0,12.1,0.0,0.0,10.2,6.3,4.1,20.1,10.3,38.0,0.0,1.4,5.574999999999999,11.1,17.125,12.425,11.708333333333334,56.0,53.0,F,F
meepobrother,nger,4.2,0.0,31.2,51.6,12.1,0.0,0.0,10.7,12.6,13.3,15.8,1.1,34.1,0.0,9.3,5.699999999999999,12.8,21.75,11.125000000000002,12.858333333333334,67.0,72.5,F,F
GuillaumeIsabelleX,gix-npm-server,1.7,0.0,18.4,41.8,12.2,0.0,0.0,6.1,2.3,4.2,15.7,2.1,23.2,0.0,1.4,4.574999999999999,8.5,15.474999999999998,6.675,8.908333333333333,25.0,22.0,F,F
conveyal,modeify,16.4,0.0,30.1,62.7,12.2,0.0,0.0,20.8,12.9,18.9,15.5,36.0,70.4,0.0,47.4,8.25,22.9,27.3,38.45,24.666666666666668,310.0,211.5,D,D
rachmanzz,bim,1.8,0.0,15.8,32.0,12.2,0.0,0.0,6.5,1.7,4.3,19.0,0.9,32.6,0.0,1.6,4.675,8.6,12.4,8.775,8.616666666666667,21.0,23.5,F,F
smashingboxes,smashing-dev-tool,1.8,0.0,31.8,37.6,12.3,0.0,0.0,12.9,4.9,7.8,16.2,22.7,33.8,0.0,5.7,6.300000000000001,12.0,17.8,15.55,13.216666666666669,75.5,63.5,F,F
jkhax0r,require_bluetooth_le,1.8,0.0,9.7,22.9,11.8,0.0,0.0,8.9,1.8,2.9,19.7,11.4,18.1,0.0,1.6,5.175000000000001,7.0,8.6,7.775,7.183333333333334,12.0,11.5,F,F
elandamor,the-react-scripts,0.2,0.0,8.0,21.3,11.9,0.0,0.0,2.9,1.9,3.0,6.4,0.5,43.9,0.0,1.8,3.7,7.4,7.375,11.549999999999999,7.541666666666667,13.0,15.0,F,F
unctionjs,complete,0.2,0.0,45.3,48.0,11.9,0.0,0.0,9.8,7.5,3.1,23.1,5.7,64.2,0.0,1.9,5.425000000000001,14.8,23.375,17.950000000000003,15.583333333333334,102.0,94.0,F,F
hades217,lightsight,0.2,0.0,53.9,37.1,11.9,0.0,0.0,8.2,6.0,6.6,17.0,3.4,37.6,0.0,1.9,5.025,12.0,22.8,10.725,12.850000000000001,66.0,63.5,F,F
Joywok,JwComponents,0.3,0.0,9.2,40.7,12.0,0.0,0.0,8.1,1.0,3.2,22.2,6.2,17.4,0.0,1.9,5.025,7.8,12.55,6.374999999999999,7.983333333333334,18.0,17.0,F,F
founderlab,frameworkstein,0.6,7.4,20.8,37.9,12.3,14.8,1.0,5.8,5.7,6.5,6.5,4.6,61.3,11.9,17.9,8.475000000000001,15.6,16.675,23.924999999999997,16.358333333333334,109.0,102.5,F,F
teambit,bit,47.1,32.3,77.2,29.4,33.3,48.2,38.7,52.0,87.9,79.5,6.6,34.0,62.7,19.4,74.3,43.05,47.7,46.50000000000001,47.6,45.71666666666667,878.0,850.0,A,A
bshack,white-label,8.3,0.0,34.6,27.3,4.4,0.0,0.0,10.9,1.1,3.3,11.9,27.5,66.2,0.0,1.6,3.825,13.1,17.55,23.825,15.066666666666668,93.0,77.0,F,F
SinaMFE,webpack-marauder,12.7,0.0,35.2,22.3,10.3,0.0,0.0,13.3,10.9,11.2,25.2,5.8,47.1,0.0,31.0,5.9,15.1,17.55,20.974999999999998,14.808333333333332,89.0,98.0,F,F
keystonejs,keystone,45.5,28.2,75.9,30.0,39.2,43.6,39.5,53.5,77.9,82.1,28.2,25.8,59.8,43.0,84.2,43.95,50.4,44.9,53.2,47.35,909.0,898.5,A,A
ipfs,aegir,34.4,34.2,42.1,44.9,27.4,42.1,31.4,28.7,14.8,31.0,28.4,40.5,31.0,37.3,65.2,32.4,36.4,38.9,43.5,38.266666666666666,732.0,619.5,B,B
choerodon,choerodon-front-boot,4.5,0.0,35.9,26.9,10.4,7.2,0.0,14.2,11.1,17.6,25.1,3.2,63.1,0.0,51.9,7.949999999999999,18.8,16.825,29.55,18.108333333333334,129.0,137.0,F,F
kevrat,keystone-rus,0.0,0.0,47.5,0.8,10.4,0.0,0.0,5.2,0.6,3.4,11.8,5.1,36.4,0.1,86.3,3.9000000000000004,15.4,12.075,31.974999999999994,15.983333333333333,107.0,100.5,F,F
nodecg,nodecg,31.2,24.4,65.2,24.1,28.3,35.8,25.8,42.1,46.1,48.1,25.9,48.2,50.8,30.9,52.3,33.0,38.2,36.225,45.55,38.25833333333333,731.0,662.5,B,B
react-component,rn-packager,6.7,0.0,25.3,49.2,10.5,0.0,0.0,14.9,13.3,12.6,21.5,12.3,38.5,0.0,48.2,6.35,16.9,20.3,24.75,17.133333333333333,114.0,116.5,F,F
JowayYoung,bruce-cli,8.5,23.7,18.9,10.4,13.1,13.8,9.2,21.7,29.3,38.5,17.5,1.6,24.5,4.6,1.7,14.45,14.9,15.374999999999998,8.1,12.641666666666666,64.0,95.0,F,F
palantir,blueprint,31.3,30.2,74.7,51.4,40.8,45.7,42.0,61.2,89.9,90.8,30.3,34.0,57.3,21.0,76.0,47.425,50.6,46.9,47.075,47.133333333333326,904.0,903.5,A,A
resin-io,resin-cli,31.3,31.2,73.6,0.0,35.4,41.0,36.6,38.0,31.3,46.8,24.7,49.2,31.7,40.2,80.5,37.75,40.1,34.025,50.400000000000006,40.725,790.0,711.5,B,B
TryGhost,Ghost,49.0,31.3,45.4,39.3,42.5,48.8,44.3,71.6,97.0,97.5,28.5,63.3,71.7,47.0,81.7,51.8,56.2,41.25,65.925,52.99166666666667,985.0,978.5,A,A
INSIDEM2M,slim,27.3,0.0,10.3,26.7,10.2,0.0,0.0,8.4,7.1,7.2,11.7,7.8,36.9,0.0,29.4,4.65,12.5,16.075,18.525,13.083333333333334,73.0,67.0,F,F
fluidtrends,chunky,3.0,0.0,17.7,20.0,10.2,0.0,0.0,10.7,12.4,10.4,9.5,10.5,57.7,0.0,49.7,5.225,15.0,10.175,29.475,14.958333333333334,92.0,96.0,F,F
npm,npm,17.4,0.0,11.8,61.1,10.2,0.0,0.0,71.1,88.0,93.5,23.7,79.0,14.4,0.0,61.5,20.325,30.6,22.575,38.725,27.208333333333332,422.0,469.5,C,C
shubhsherl,Ghost,0.0,0.0,11.2,33.8,10.3,0.0,0.0,4.2,2.6,1.5,11.6,1.2,36.6,0.0,87.4,3.625,15.1,11.25,31.3,15.391666666666666,99.0,98.0,F,F
suntoe,wnode,0.6,0.0,18.1,62.1,3.4,0.0,0.0,7.1,2.7,1.6,17.3,7.0,60.1,0.0,1.8,2.625,12.3,20.200000000000003,17.225,13.350000000000001,77.0,66.0,F,F
smartprix,sm-webpack-config,10.5,0.0,35.6,24.4,3.4,0.0,0.0,11.2,5.5,8.2,22.5,8.5,36.4,0.0,24.6,3.65,12.6,17.625,17.375,12.883333333333333,68.0,69.0,F,F
bdefore,redux-universal-starter,31.2,0.0,62.5,48.3,3.4,0.0,0.0,23.5,32.0,25.4,24.0,12.7,37.1,0.0,59.3,6.725,23.1,35.5,27.275000000000002,23.166666666666668,258.0,219.0,D,D
codemotion,cogear.js,6.3,0.0,39.5,0.0,3.5,0.0,0.0,17.1,25.5,17.4,22.7,2.6,34.5,0.0,8.8,5.15,11.0,11.45,11.475,9.358333333333334,29.0,51.0,F,F
apache,couchdb-fauxton,19.9,17.9,73.8,62.9,19.3,29.4,24.8,36.8,28.2,56.8,23.3,38.8,52.8,26.1,80.0,27.574999999999996,39.5,43.625,49.425,40.20833333333333,772.0,689.0,B,B
idancali,react-native,0.0,0.0,55.6,31.1,3.5,0.0,0.0,8.0,2.4,2.0,20.7,6.8,13.7,0.0,87.5,2.875,16.1,21.675,27.0,17.183333333333334,115.0,107.0,F,F
superdesk,superdesk-client-core,12.9,31.2,51.7,34.7,15.4,43.3,35.3,28.7,11.6,37.9,25.7,39.4,67.5,39.3,81.6,30.675,38.9,32.625,56.949999999999996,40.083333333333336,769.0,675.5,B,B
maxijonson,tchin-react-components,1.7,0.0,39.8,16.0,3.6,0.0,0.0,7.7,5.1,2.4,18.9,4.5,63.7,0.0,1.2,2.825,11.2,14.375,17.35,11.516666666666666,52.0,54.0,F,F
davanmonet,DaVanMonet,4.3,0.0,34.0,14.3,3.1,0.0,0.0,14.5,8.2,7.7,19.2,23.0,69.7,0.0,50.5,4.4,17.2,13.149999999999999,35.8,17.78333333333333,125.0,120.5,F,F
zero1five,lambda,0.1,0.0,17.5,33.4,3.1,0.0,0.0,4.7,1.5,6.4,10.2,0.7,67.5,0.0,2.6,1.9500000000000002,10.5,12.75,17.7,10.799999999999999,42.0,42.0,F,F
ssbc,patchwork,29.4,0.0,45.9,45.4,3.2,0.0,0.0,48.4,65.9,67.1,21.7,38.9,61.2,0.0,81.5,12.9,31.8,30.174999999999997,45.4,29.491666666666664,518.0,509.5,C,C
Travelab,scot4,29.5,0.0,31.9,23.2,3.2,0.0,0.0,11.5,1.6,2.5,11.2,30.6,67.1,0.0,31.6,3.675,16.6,21.15,32.324999999999996,19.049999999999997,145.0,112.5,F,F
facebook,metro,24.9,32.7,79.3,46.7,34.0,41.6,41.9,60.4,69.8,72.4,65.0,34.4,75.0,34.6,89.3,44.475,53.0,45.89999999999999,58.325,49.56666666666666,948.0,937.0,A,A
react-zeroconfig,react-zeroconfig,6.6,0.0,38.8,1.5,3.3,0.0,0.0,8.8,10.8,8.0,1.0,15.2,62.4,0.0,0.0,3.0250000000000004,10.6,11.725,19.4,11.383333333333333,49.0,44.0,F,F
websage-team,super-project,8.7,10.9,48.0,22.7,3.5,23.2,0.5,21.0,13.0,13.0,25.4,32.6,33.7,3.3,47.2,12.05,20.2,22.575000000000003,29.200000000000003,21.275000000000002,192.0,155.5,F,F
devCrossNet,universal-cli,0.0,0.0,32.2,9.6,3.3,0.0,0.0,16.2,15.0,14.1,26.0,9.7,14.9,0.0,65.8,4.875,13.7,10.450000000000001,22.6,12.641666666666667,65.0,81.0,F,F
skypager,skypager,2.8,0.0,71.6,37.0,3.1,7.0,0.0,11.2,9.8,9.4,23.0,2.5,69.4,4.5,0.8,5.325,16.8,27.849999999999998,19.3,17.491666666666664,121.0,114.5,F,F
xiefei89,rc-tools,0.0,0.0,14.6,1.5,2.6,0.0,0.0,5.3,3.3,2.6,12.1,3.1,8.4,0.0,49.2,1.975,7.3,4.025,15.175,7.058333333333334,11.0,14.0,F,F
nextstrain,auspice,33.4,28.7,53.7,16.4,21.7,38.8,28.0,32.3,24.3,50.8,24.2,30.1,61.9,31.6,80.8,30.2,38.2,33.05,51.099999999999994,38.11666666666667,726.0,662.5,B,B
andywer,ava-ts,8.0,0.0,25.7,46.9,2.7,0.0,0.0,14.8,15.7,11.4,27.4,4.7,67.0,0.0,83.4,4.375,21.5,20.15,38.775,21.099999999999998,181.0,180.5,F,F
GrabarzUndPartner,gp-boilerplate-environment,1.6,0.0,3.7,21.2,2.7,0.0,0.0,7.2,0.2,1.8,20.2,6.6,30.5,0.0,0.4,2.475,6.3,6.625,9.375,6.158333333333334,8.0,9.0,F,F
Netflix,conductor,44.1,36.1,63.6,56.0,32.5,40.4,41.3,59.7,83.5,91.5,25.8,37.9,63.8,41.8,92.7,43.474999999999994,53.4,49.95,59.050000000000004,50.824999999999996,964.0,944.5,A,A
Azure,azure-xplat-cli,19.2,0.0,84.3,51.0,2.8,0.0,0.0,47.2,37.3,66.9,26.5,58.0,56.2,0.0,94.3,12.5,34.2,38.625,52.125,34.416666666666664,641.0,577.5,B,C
openfin-js-app,react-openfin-scripts,0.1,0.0,45.0,8.8,2.3,0.0,0.0,7.3,3.2,5.4,19.5,1.1,32.1,0.0,3.9,2.4,8.4,13.475000000000001,9.275,8.383333333333335,20.0,20.5,F,F
vueComponent,tools,0.0,0.0,21.0,13.4,2.3,0.0,0.0,11.2,8.6,10.2,23.5,2.5,14.0,0.0,51.5,3.375,10.6,8.6,17.0,9.658333333333333,34.0,44.0,F,F
vatesfr,xo-server,0.0,0.0,17.5,34.6,2.3,0.0,0.0,7.0,6.2,8.5,9.2,4.0,9.0,0.0,0.5,2.325,6.0,13.025,3.375,6.241666666666667,9.0,8.0,F,F
yanxlg,rc-tools,0.0,0.0,26.1,29.1,2.4,0.0,0.0,4.5,3.5,1.2,10.6,2.7,28.9,0.0,0.6,1.725,7.2,13.8,8.05,7.858333333333334,16.5,13.0,F,F
zxf969175364,keystone,0.0,0.0,46.4,28.5,2.4,0.0,0.0,6.8,4.0,1.3,10.5,11.5,8.8,0.0,83.5,2.3,14.3,18.725,25.95,15.658333333333333,103.0,87.0,F,F
umijs,umi,35.8,25.4,61.4,35.9,34.8,43.2,42.8,61.4,85.8,92.4,32.2,35.1,73.3,45.9,61.9,45.55,50.4,39.625,54.05,46.40833333333333,889.5,898.5,A,A
cmux,super,8.7,10.9,47.2,12.2,2.6,23.4,0.4,20.9,13.1,12.8,25.3,32.6,34.0,3.7,48.5,11.825,19.5,19.750000000000004,29.700000000000003,20.425,171.0,144.0,F,F
ssbc,patchbay,19.3,0.0,54.3,45.4,2.5,0.0,0.0,26.5,28.9,34.9,21.8,20.4,64.6,0.0,66.5,7.25,25.2,29.75,37.875,24.958333333333332,327.0,279.0,D,D
mbret,chewie-system,1.9,0.0,27.7,45.5,2.0,0.0,0.0,8.9,4.1,1.4,22.1,8.0,30.8,0.0,1.2,2.725,9.7,18.775,10.0,10.5,39.0,31.5,F,F
Frezc,rc-tools,0.3,0.0,30.2,36.6,2.0,0.0,0.0,7.5,3.7,5.0,16.8,4.7,12.7,0.0,43.9,2.375,11.0,16.775,15.325,11.491666666666665,51.0,51.0,F,F
krakenjs,grumbler,18.8,0.0,51.9,64.8,2.1,0.0,0.0,15.9,24.6,22.4,9.3,7.5,16.5,0.0,13.7,4.5,15.1,33.875,9.425,15.933333333333332,106.0,98.0,F,F
pavjacko,renative,33.0,33.1,77.8,25.5,29.3,46.0,36.4,38.7,55.1,52.8,26.1,20.9,62.0,40.8,62.0,37.6,43.3,42.35,46.425000000000004,42.125,814.0,777.5,A,B
utryfe,vue-cli-builder,0.4,0.0,28.4,8.9,2.1,0.0,0.0,2.8,3.0,5.1,2.0,0.9,58.5,0.0,2.0,1.225,8.3,9.424999999999999,15.35,8.666666666666666,22.0,18.5,F,F
duanguang,brain-vue-cli,0.4,0.0,46.8,38.5,2.2,0.0,0.0,7.5,2.1,4.5,20.9,2.6,69.7,0.0,2.1,2.425,13.4,21.424999999999997,18.599999999999998,14.149999999999999,86.0,79.0,F,F
jasonvillalon,generator-arwen,0.4,0.0,53.9,45.5,2.2,0.0,0.0,8.0,2.2,4.6,12.7,12.5,38.3,0.0,2.1,2.55,11.8,24.95,13.225,13.575000000000001,80.0,60.5,F,F
DEEP-IMPACT-AG,cherry,0.5,0.0,33.8,33.0,2.2,0.0,0.0,7.2,6.8,0.9,19.1,2.0,60.2,0.0,2.8,2.35,11.4,16.825,16.25,11.808333333333332,57.5,56.0,F,F
Automattic,zeditor,0.5,0.0,33.3,55.7,1.7,0.0,0.0,14.4,12.3,10.0,18.5,16.9,29.9,0.0,25.8,4.025,14.0,22.375,18.15,14.85,90.0,84.0,F,F
adlnet,xAPIWrapper,15.9,0.0,48.5,35.5,1.8,0.0,0.0,32.3,20.7,43.0,22.8,42.5,50.4,0.0,32.3,8.524999999999999,21.3,24.975,31.299999999999997,21.599999999999998,206.0,174.5,D,F
gitana,cloudcms-server,2.8,5.1,53.2,50.0,1.9,10.2,0.3,20.1,9.9,13.4,24.5,32.8,32.1,0.1,39.4,8.125,19.0,27.775,26.099999999999998,20.666666666666668,173.0,139.0,F,F
douhao4648,jujin-dv,0.5,0.0,38.6,10.2,1.8,0.0,0.0,9.8,8.5,8.4,18.3,4.0,32.7,0.0,2.2,2.9000000000000004,8.6,12.325,9.725000000000001,8.316666666666668,19.0,23.5,F,F
twreporter,twreporter-react,18.5,27.8,67.6,28.4,10.8,45.7,25.9,29.7,25.9,39.7,12.4,40.8,65.7,12.9,73.8,28.025,35.9,35.574999999999996,48.3,37.3,706.0,612.0,B,B
paranoidjk,rc-tools,0.0,0.0,19.9,52.8,1.9,0.0,0.0,5.3,5.6,7.4,2.6,5.5,7.2,0.0,42.2,1.7999999999999998,10.1,18.174999999999997,13.725000000000001,11.233333333333334,45.0,35.0,F,F
ember-cli,ember-cli,47.5,36.5,57.9,61.4,26.4,43.2,36.3,59.9,64.1,82.7,34.3,58.7,62.5,40.0,93.9,41.45,52.9,50.825,63.775000000000006,52.01666666666667,977.0,935.0,A,A
stephenplusplus,sindredash,2.2,0.0,13.9,76.2,2.0,0.0,0.0,12.5,12.1,1.0,18.4,18.6,20.4,0.0,1.6,3.625,10.9,23.075000000000003,10.15,12.283333333333333,59.0,48.0,F,F
avajs,ava,35.9,33.2,60.2,32.8,34.6,35.5,32.1,64.7,90.2,85.7,37.6,45.2,51.4,32.4,64.9,41.725,47.2,40.525000000000006,48.47500000000001,43.57500000000001,841.0,846.5,A,A
crowi,crowi,12.4,0.0,20.4,36.6,10.6,0.0,0.0,36.4,47.6,51.6,11.3,35.1,68.9,3.0,76.4,11.75,26.7,17.35,45.85,24.983333333333334,329.5,329.0,D,D
215566435,TrumpDoc,2.7,0.0,17.0,0.8,1.5,0.0,0.0,8.6,10.6,9.0,11.1,3.7,24.9,0.0,0.8,2.525,5.7,5.125,7.35,5.0,4.0,6.5,F,F
ciena-blueplanet,ciena-devops-testbed,2.3,0.0,22.9,46.2,1.5,3.6,0.0,7.7,5.9,10.1,10.9,4.0,52.5,0.0,23.1,3.2,13.1,17.85,19.9,13.65,81.0,77.0,F,F
NodeBB,NodeBB,37.9,24.7,41.7,45.4,27.8,47.6,32.0,65.5,84.6,92.9,22.3,62.2,20.3,39.2,85.7,43.225,46.8,37.425,51.849999999999994,44.166666666666664,848.0,841.5,A,A
cchamberlain,redux-webpack-boilerplate,2.3,0.0,10.7,62.0,1.6,0.0,0.0,10.0,8.4,10.7,10.8,10.2,27.9,0.0,0.8,2.9,9.7,18.75,9.725,10.458333333333334,38.0,31.5,F,F
frdl,frdl.js,29.6,0.0,10.0,27.9,1.6,0.0,0.0,5.7,1.2,1.9,16.7,2.8,11.1,0.0,3.2,1.8250000000000002,7.0,16.875,4.275,7.658333333333334,15.0,11.5,F,F
michaelrgalloway,angular-cli,0.0,0.0,63.9,28.5,1.6,0.0,0.0,6.1,1.3,5.2,10.4,7.3,10.5,0.0,67.2,1.9249999999999998,13.9,23.1,21.25,15.425000000000002,100.0,83.0,F,F
DallasMorningNews,chartwerk-editor,15.2,0.0,9.3,49.1,1.7,0.0,0.0,10.8,8.7,7.6,16.5,10.6,68.9,0.0,16.4,3.125,14.5,18.4,23.975,15.166666666666666,96.0,90.0,F,F
eyedea-io,create-react-app,2.1,0.0,59.1,35.5,1.7,0.0,0.0,3.7,4.6,0.2,8.9,1.2,35.9,0.0,86.0,1.35,17.3,24.175,30.775000000000002,18.76666666666667,138.0,122.5,F,F
electrode-io,electrode-archetype-react-app,32.3,0.0,25.5,39.1,1.2,0.0,0.0,13.4,17.2,18.7,9.0,8.9,32.9,0.0,58.2,3.65,17.1,24.225,25.0,17.625,123.5,118.5,F,F
devCrossNet,vue-starter-packages,32.2,0.0,3.4,9.5,1.2,0.0,0.0,6.8,6.6,9.6,9.1,1.9,68.7,0.0,3.4,2.0,10.6,11.275,18.500000000000004,10.591666666666669,40.0,44.0,F,F
sai9268619,for-make-tests-ava,2.1,0.0,3.5,17.8,1.3,0.0,0.0,5.3,3.4,0.3,10.3,7.1,30.5,0.0,3.4,1.65,5.7,5.85,10.25,5.916666666666667,7.0,6.5,F,F
aegis-design,aegis-tools,2.1,0.0,11.7,23.6,1.3,0.0,0.0,7.9,6.4,0.4,16.3,8.6,29.2,0.0,0.0,2.3000000000000003,6.9,9.35,9.45,7.033333333333334,10.0,10.0,F,F
tableflip,guvnor,10.3,0.0,27.4,61.8,1.3,0.0,0.0,24.7,30.4,22.0,21.2,25.2,18.2,0.0,29.1,6.5,16.5,24.875,18.125,16.5,110.0,110.5,F,F
RunningCoderLee,sprint-scripts,2.0,0.0,62.6,30.5,1.4,0.0,0.0,4.8,0.3,0.5,16.9,1.4,67.3,0.0,87.2,1.5499999999999998,20.1,23.775,38.975,21.433333333333334,199.0,152.5,F,F
xiaowuye,Treasury-architectureTools,2.0,0.0,1.0,10.1,1.4,0.0,0.0,2.5,0.4,4.4,1.6,3.8,1.9,0.0,0.0,0.975,1.7,3.275,1.4249999999999998,1.8916666666666666,1.0,1.0,F,F
PRINTR3D,formide-client,0.0,0.0,9.4,28.0,1.4,0.0,0.0,13.4,8.3,0.7,10.7,33.8,29.3,0.0,23.3,3.7,10.2,9.35,21.6,11.550000000000002,53.0,36.5,F,F
ezracelli,slate-tools,2.2,0.0,9.7,20.2,0.9,0.0,0.0,5.5,0.5,0.8,17.1,3.8,66.7,0.0,0.5,1.6,9.1,8.024999999999999,17.75,9.125,27.0,27.0,F,F
Donmclean,riko,16.8,0.0,61.0,25.0,1.0,7.2,0.0,15.0,9.0,9.3,17.2,24.4,70.7,0.0,5.3,5.8,17.2,25.7,25.1,18.866666666666667,141.0,120.5,F,F
zenjoy,nimbu-toolbelt,32.3,13.9,33.7,50.1,6.4,26.5,16.3,9.0,4.2,0.1,11.0,20.6,54.9,19.1,7.0,14.55,21.2,32.5,25.4,24.149999999999995,288.0,171.5,D,F
heyui,hey-cli,11.6,0.0,44.7,18.1,1.0,0.0,0.0,16.3,18.6,16.7,22.4,7.7,68.8,0.0,12.7,4.325,15.6,18.6,22.3,15.075000000000001,94.0,102.5,F,F
mahesh-kedari,angular2-starter-pack,0.3,0.0,28.1,23.3,1.1,0.0,0.0,7.2,3.8,8.3,10.1,6.8,34.6,0.0,48.1,2.075,12.0,12.925,22.375,12.458333333333334,62.0,63.5,F,F
rlidwka,yapm,2.4,0.0,25.6,70.5,1.1,0.0,0.0,18.5,14.1,12.1,16.1,31.9,13.5,0.0,61.0,4.9,17.1,24.625,26.6,18.708333333333332,135.5,118.5,F,F
newsomellc,compages,2.2,0.0,13.3,18.5,1.1,0.0,0.0,6.0,3.9,4.7,10.0,5.4,64.2,0.0,3.8,1.775,9.4,8.5,18.35,9.541666666666666,32.0,30.0,F,F
nanyuantingfeng,hollow-cli,32.3,0.0,5.1,19.1,1.2,0.0,0.0,10.9,9.4,5.6,23.2,5.5,31.9,0.0,16.1,3.025,10.4,14.125,13.375,10.174999999999999,36.0,40.0,F,F
qixuan,akpack,1.9,0.0,15.1,40.1,0.7,0.0,0.0,7.1,4.3,5.3,9.9,8.9,31.0,0.0,3.9,1.95,8.3,14.275,10.95,9.058333333333334,26.0,18.5,F,F
joewalnes,crunchicorn,0.9,0.0,8.5,77.4,0.7,0.0,0.0,12.6,11.5,8.6,18.8,11.3,29.1,0.0,18.1,3.3249999999999997,12.6,21.700000000000003,14.625,13.216666666666669,75.5,69.0,F,F
makamekm,reiso,0.8,0.0,14.7,25.0,0.7,0.0,0.0,6.1,0.1,3.9,16.0,4.3,69.2,0.0,0.7,1.7,9.9,10.125,18.55,10.125,35.0,34.0,F,F
madebywild,wildplate,4.6,0.0,37.9,13.6,0.8,0.0,0.0,6.9,4.4,5.7,9.8,7.5,67.2,0.0,0.6,1.925,10.9,14.025,18.825,11.591666666666667,54.5,48.0,F,F
jaswantmandloi,js,2.0,0.0,0.8,14.2,0.8,0.0,0.0,2.1,3.6,0.6,0.9,3.4,8.2,0.0,0.2,0.7250000000000001,2.4,4.25,2.9499999999999997,2.641666666666666,2.0,2.0,F,F
core-ds,arui-scripts,37.1,24.8,32.4,5.8,24.7,43.4,37.4,15.7,9.3,9.2,24.4,19.9,43.6,39.0,59.0,30.299999999999997,30.8,25.025,40.375,31.899999999999995,585.0,475.0,C,C
mereyn,react-scripts-custom-template,0.0,0.0,47.8,6.2,0.9,0.0,0.0,4.6,5.8,1.7,9.7,1.3,34.2,0.0,86.5,1.375,14.7,13.5,30.5,15.125,95.0,92.5,F,F
leomYili,create-react-app-scripts-custom,1.9,0.0,60.1,22.9,0.9,0.0,0.0,2.9,4.5,4.9,1.5,0.8,33.6,0.0,86.4,0.95,16.1,21.225,30.2,17.458333333333332,120.0,107.0,F,F
holodex,app,21.0,0.0,31.9,47.5,2.6,0.0,0.0,13.4,10.4,5.8,18.0,19.2,19.0,0.0,1.3,4.0,11.5,25.1,9.875,12.991666666666667,71.0,58.0,F,F
quasarframework,quasar-cli,16.5,0.0,61.7,30.8,2.5,0.0,0.0,27.6,20.4,26.8,28.6,34.8,71.2,0.0,27.1,7.525,22.1,27.25,33.275000000000006,22.683333333333337,236.0,190.0,D,F
jwilber,roughViz,6.5,14.6,42.9,35.3,10.6,27.8,16.4,36.7,64.4,57.4,24.3,0.7,22.7,8.2,17.8,22.875,24.0,24.825,12.350000000000001,20.01666666666667,162.0,246.5,F,D
