owner,repo,maintenance,issues_maintenance,code_maintenance,community_documentation,maintainer_history,contribution,contributor_participation,code_contribution,contributor_growth,usage_popularity,stars_and_watches,forks,downstream_dependents,project_maturity,code_quality,dependencies_health,testing_quality,review_coverage,community_activity_and_integrity,trustee_avg,popularity_component,community_activity_and_integrity_component,maintenance_and_goodwill_component,code_quality_component,component_avg,component_rank,component_rank_grade,trustee_rank,trustee_rank_grade,component_zscore,component_z_grade,trustee_zscore,trustee_z_grade
toyako,yanglao,5.9,0.0,0.0,14.5,9.0,1.2,3.7,0.0,0.0,6.9,5.4,4.9,10.7,6.5,7.1,21.2,0.0,0.1,3.8,5.3,7.266666666666666,2.7416666666666663,5.875,6.95,5.188888888888889,4.0,F,6.5,F,-2.1560006448482403,F,-2.121126384971742,F
cnn007,node-dingtalk-robot,17.2,0.0,0.0,33.7,34.9,1.3,3.8,0.0,0.0,7.2,6.8,6.7,10.4,4.8,9.3,27.9,0.0,0.1,4.9,8.7,8.066666666666666,2.966666666666667,17.15,8.2,9.438888888888888,33.0,F,28.0,F,-1.7869174988303762,F,-1.850960703832317,F
chjj,bslint,24.3,0.0,1.1,33.7,62.3,6.0,6.8,2.2,9.0,9.1,7.2,6.4,20.9,1.8,11.6,30.3,4.5,0.1,6.5,12.8,11.133333333333335,7.283333333333334,24.275,9.175,13.577777777777778,83.0,F,76.5,F,-1.427483585388142,D,-1.5251726765759515,F
aethant,merino,9.7,0.0,0.0,14.7,24.1,1.3,3.8,0.0,0.0,9.2,7.0,7.4,10.3,11.9,29.6,69.3,0.0,19.4,5.2,12.4,8.1,2.9749999999999996,9.7,25.15,12.608333333333333,66.0,F,70.5,F,-1.5116731396105179,F,-1.55695687435706,F
Anoop24031989,cordova-plugin-tsp-for-Android,7.1,0.0,0.0,11.4,17.2,1.8,5.5,0.0,0.0,5.6,1.9,4.6,10.2,5.5,5.8,14.6,0.0,2.9,2.8,5.1,5.666666666666667,2.791666666666667,7.15,5.75,5.230555555555555,6.0,F,4.0,F,-2.152382182632379,F,-2.1370184838622963,F
joshmatz,big-bertha,20.5,0.0,0.0,33.5,48.6,1.8,5.5,0.0,0.0,11.2,8.1,7.1,18.0,11.6,6.7,17.2,0.0,2.9,5.7,10.1,11.033333333333333,4.133333333333333,20.525,7.924999999999999,10.861111111111109,46.0,F,40.5,F,-1.6634073218623064,F,-1.7397160115984363,F
chjj,babylonia,25.5,0.0,0.0,39.7,62.4,1.8,5.5,0.0,0.0,5.9,7.1,4.7,10.1,1.8,9.8,26.6,0.0,3.0,4.5,10.8,6.6000000000000005,3.0250000000000004,25.525,7.8500000000000005,12.133333333333333,63.0,F,52.0,F,-1.5529236088713378,F,-1.6840936654814955,F
ericmcornelius,ease,17.6,0.0,0.0,11.3,59.1,1.9,5.6,0.0,0.0,9.3,7.3,9.4,9.9,10.6,22.5,64.5,0.0,3.0,6.2,12.8,9.266666666666666,3.7166666666666663,17.6,19.525,13.613888888888889,84.0,F,76.5,F,-1.424347584801062,D,-1.5251726765759515,F
codemirror,CodeMirror,27.8,17.7,17.1,53.9,22.6,27.5,29.2,25.4,27.9,68.2,93.8,96.0,8.9,74.0,47.1,28.0,23.6,89.5,72.4,42.6,66.03333333333335,37.13333333333333,27.824999999999996,53.775,39.577777777777776,769.0,B,774.0,B,0.8304368373093803,B,0.842750058116655,B
nithincvpoyyil,voice-listener,12.7,0.0,0.0,33.5,17.4,5.6,5.6,11.3,0.0,9.6,6.4,6.8,17.2,8.0,14.8,41.3,0.0,3.0,6.3,10.7,48.6,16.375,12.725,13.075,14.058333333333332,89.0,F,50.0,F,-1.3857506544985405,D,-1.692039714926773,F
hexlet-components,js-pairs,12.0,0.0,0.0,15.7,32.1,4.2,5.7,6.9,0.0,16.0,11.7,15.0,27.3,9.9,32.6,55.6,1.5,40.8,10.3,16.2,17.96666666666667,7.641666666666667,11.95,26.950000000000003,15.513888888888891,104.0,F,114.5,F,-1.2593457077577817,D,-1.2550069954365266,D
terryarbase,nextnode,14.1,0.0,0.0,45.8,10.7,1.9,5.7,0.0,0.0,8.1,5.0,4.8,20.6,2.1,33.6,63.4,0.0,37.5,3.9,14.4,9.1,3.7,14.125,25.75,14.525,95.0,F,95.0,F,-1.3452238776808927,D,-1.3980358854515162,D
rstacruz,pnpm,52.9,26.1,30.6,80.6,74.3,42.3,37.9,46.2,42.9,61.7,94.3,79.6,30.2,42.6,56.8,70.3,45.0,55.2,72.1,53.4,68.03333333333332,48.75833333333333,52.89999999999999,53.275,51.644444444444446,974.0,A,953.0,A,1.8783434950228461,A,1.7009233982065928,A
ckeditor,ckeditor5-build-inline,20.0,0.0,0.0,36.4,43.6,1.7,5.2,0.0,0.0,21.2,9.8,44.0,9.6,21.4,37.7,35.0,0.0,78.0,18.5,20.2,18.033333333333335,5.808333333333334,20.0,33.6,19.802777777777777,180.0,F,167.5,F,-0.8868853303384469,D,-0.9371650176254386,D
mehmetkose,react-websocket,21.8,0.0,0.0,36.3,51.0,1.8,5.3,0.0,0.0,27.6,27.8,37.2,28.8,16.8,32.6,57.2,0.0,40.4,22.3,20.9,31.2,9.125,21.825,28.599999999999998,19.849999999999998,182.0,F,184.0,F,-0.8827844064938041,D,-0.8815426715084982,D
stewartml,react-angular-component,3.9,0.0,0.0,14.2,1.4,1.8,5.3,0.0,0.0,6.3,5.2,7.0,9.7,3.2,20.3,61.0,0.0,0.0,4.7,8.1,7.3,3.15,3.9,16.05,7.7,16.0,F,20.0,F,-1.9379279886389924,F,-1.8986370005039803,F
akserg,ng2-toasty,23.7,0.0,0.0,45.5,49.1,1.8,5.3,0.0,0.0,30.8,24.2,41.0,28.9,29.1,25.5,39.9,0.0,36.5,22.3,20.4,31.400000000000006,9.175,23.65,26.375,19.733333333333334,179.0,F,171.0,F,-0.8929161006982157,D,-0.9212729187348843,D
primefaces,primeng,26.5,30.0,29.6,26.6,19.6,45.7,45.1,47.7,44.3,62.9,78.4,95.8,36.1,41.3,65.0,59.1,46.0,89.8,73.3,50.0,70.1,51.8,26.450000000000003,59.05,45.76666666666667,881.0,A,901.5,A,1.3678990917719964,B,1.430757717067168,B
jabbla,Freemamba,15.7,0.0,0.0,37.2,25.8,3.9,11.8,0.0,0.0,6.8,7.5,4.3,9.8,5.5,13.1,35.7,0.0,3.5,5.2,9.9,6.566666666666666,4.591666666666667,15.75,11.175,10.505555555555556,43.0,F,37.5,F,-1.6942848661043237,F,-1.7556081104889902,F
askiiRobotics,react-native-ok-sdk,13.5,0.0,0.0,39.8,14.2,3.9,11.8,0.0,0.0,9.4,2.2,10.5,19.3,5.8,22.6,67.7,0.0,0.0,5.5,12.4,10.433333333333332,5.558333333333334,13.5,18.375,12.47777777777778,64.0,F,70.5,F,-1.5230109878868834,F,-1.55695687435706,F
namchey,linkpreview,9.1,0.0,0.1,26.8,9.5,7.9,14.5,0.1,9.1,9.9,13.8,11.4,13.7,0.8,29.1,69.4,4.5,13.4,11.0,14.0,13.133333333333333,9.208333333333334,9.100000000000001,22.025000000000002,13.444444444444448,81.0,F,88.0,F,-1.4390626644788984,D,-1.429820083232625,D
dorado-lmz,axios-retry,12.8,0.0,0.0,21.7,29.6,3.8,11.5,0.0,0.0,5.5,0.5,4.4,13.6,3.5,22.9,35.4,0.0,33.4,2.9,11.3,5.866666666666667,4.341666666666667,12.825,18.075,11.74722222222222,60.0,F,57.5,F,-1.5864546920716538,F,-1.6443634182551095,F
linagora,openpaas-esn,19.4,0.0,0.0,23.3,54.5,6.2,11.5,7.2,0.0,32.3,32.5,48.6,25.5,22.8,34.6,36.1,0.0,67.7,29.1,23.2,35.46666666666667,13.541666666666668,19.45,31.650000000000002,21.54722222222222,234.0,D,244.5,D,-0.735392378901049,D,-0.6987835342671225,D
lazy-bee,ui,5.9,0.0,0.0,15.4,8.1,3.9,11.6,0.0,0.0,9.3,10.3,11.8,13.5,1.6,38.7,70.5,0.0,45.5,8.7,14.4,11.6,5.8,5.875,29.4,13.691666666666668,85.0,F,95.0,F,-1.417593121998121,D,-1.3980358854515162,D
colmbrady,react-native-feather,10.6,0.0,0.0,24.7,17.6,3.9,11.6,0.0,0.0,8.7,9.0,9.0,13.4,3.5,22.9,65.3,0.0,3.5,7.3,11.5,10.333333333333334,5.483333333333333,10.575,18.075,11.377777777777778,55.0,F,59.5,F,-1.618538390385625,F,-1.6284713193645552,F
mzamoras,rbc,17.2,0.0,0.0,48.7,20.1,3.9,11.6,0.0,0.0,9.7,2.4,1.5,19.5,15.4,26.8,62.7,0.0,17.7,2.6,14.4,6.933333333333334,4.633333333333333,17.200000000000003,23.950000000000003,15.261111111111113,102.0,F,95.0,F,-1.2812977118673408,D,-1.3980358854515162,D
patternweb,patternx,7.8,0.0,0.0,12.6,18.5,3.9,11.7,0.0,0.0,7.4,7.9,3.6,13.3,4.8,22.1,65.6,0.0,0.8,5.1,10.3,8.6,5.074999999999999,7.775,17.799999999999997,10.216666666666667,39.0,F,44.5,F,-1.719372870800963,F,-1.7238239127078816,F
LearningLocker,learninglocker,13.3,0.0,0.0,24.1,29.2,3.9,11.7,0.0,0.0,42.1,34.6,60.6,17.6,55.5,45.4,71.7,0.0,64.6,33.0,26.2,37.13333333333333,12.208333333333332,13.325,47.95,24.494444444444444,346.0,D,343.0,D,-0.4794464848324516,C,-0.4604020509088064,C
dropbox,zxcvbn,24.0,5.8,0.0,33.7,56.6,5.8,17.5,0.0,0.0,61.6,85.6,80.3,30.5,50.0,20.1,33.4,0.0,26.8,57.2,27.9,65.46666666666665,20.741666666666664,24.025,27.55,24.105555555555554,321.0,D,398.5,D,-0.5132187988471582,D,-0.32531921033909406,C
1903514970,cordova-plugin-demotoast,6.1,0.0,0.0,11.9,12.4,4.1,12.3,0.0,0.0,4.8,1.1,3.7,13.1,1.5,5.0,14.2,0.0,0.9,3.0,5.0,6.266666666666667,4.641666666666667,6.075,4.15,4.955555555555556,3.0,F,3.0,F,-2.176264033257064,F,-2.1449645333075735,F
Automattic,wp-calypso,36.7,28.1,11.1,51.9,55.8,33.2,33.0,22.2,44.4,57.8,82.6,89.2,26.7,32.9,66.8,68.8,47.3,84.2,68.3,48.6,66.16666666666667,41.44166666666667,36.724999999999994,58.300000000000004,45.48888888888889,876.0,A,876.0,A,1.3437760103329197,B,1.3195130248332871,B
schacker,hpack-cli,14.5,0.0,0.0,20.6,37.4,4.1,12.4,0.0,0.0,6.4,6.1,3.8,13.0,2.9,11.7,34.1,0.0,0.9,4.7,9.2,7.466666666666666,4.966666666666667,14.5,9.475,9.647222222222224,36.0,F,30.5,F,-1.7688251877510688,F,-1.811230456605931,F
FrontendSolutionsGmbH,ufp-core-frontend,11.8,0.0,0.0,29.3,17.9,3.8,11.3,0.0,0.0,8.5,1.2,7.5,20.4,4.9,27.9,68.4,0.0,15.4,4.2,13.0,9.766666666666667,5.2666666666666675,11.8,22.175000000000004,13.080555555555557,74.0,F,78.5,F,-1.470663901164088,D,-1.5092805776853973,F
APCOvernight,apc-youtube,8.1,0.0,0.0,10.4,22.0,3.8,11.3,0.0,0.0,7.3,6.0,7.6,12.8,2.8,19.6,57.8,0.0,1.1,5.8,9.7,8.866666666666667,5.041666666666667,8.1,15.424999999999999,9.52222222222222,34.0,F,34.0,F,-1.7796805743986532,F,-1.7715002093795449,F
qh08,hendo-cli,11.2,0.0,0.0,27.8,17.0,3.8,11.4,0.0,0.0,9.1,9.2,7.8,12.5,7.0,10.2,29.4,0.0,1.1,6.9,8.6,10.4,5.45,11.2,9.375,8.674999999999999,24.0,F,26.5,F,-1.8532559727878353,F,-1.8589067532775942,F
tronscan,tronscan-frontend,7.7,2.2,0.0,17.9,10.6,6.3,14.7,4.2,0.0,28.5,23.0,54.7,12.4,23.9,43.9,69.5,0.0,62.2,28.0,21.6,30.366666666666664,12.316666666666666,7.674999999999999,38.9,19.630555555555556,174.0,F,207.0,D,-0.9018416408306739,D,-0.8259203253915576,D
ournameismud,mulp,8.3,0.0,0.0,10.5,22.9,3.8,11.4,0.0,0.0,10.5,7.7,6.5,23.2,4.7,24.8,73.4,0.0,1.1,6.0,11.9,12.233333333333334,5.908333333333333,8.35,19.8,11.35277777777778,54.0,F,63.0,F,-1.6207094677151417,F,-1.5966871215834462,F
diplomatiegouvfr,hornet-js-builder,26.6,0.0,0.0,79.9,26.5,4.0,12.0,0.0,0.0,13.9,1.0,6.6,22.7,25.2,39.9,57.7,0.0,62.0,3.9,21.1,9.766666666666666,5.441666666666666,26.6,36.225,22.75555555555556,273.0,D,191.0,F,-0.6304569746410675,D,-0.8656505726179436,D
cakrit,landscapeapp,11.8,0.0,0.0,42.3,5.0,4.0,12.1,0.0,0.0,5.2,5.3,1.6,11.8,1.9,14.2,36.4,0.0,6.3,3.6,8.8,8.433333333333334,5.133333333333333,11.825,11.149999999999999,9.369444444444444,31.0,F,29.0,F,-1.792948269190145,F,-1.8430146543870396,F
luigimannoni,tovar.js,9.7,0.0,0.0,17.9,20.7,4.0,12.1,0.0,0.0,9.8,6.5,1.7,20.5,10.3,13.2,38.1,0.0,1.4,4.1,9.2,10.766666666666666,5.716666666666667,9.649999999999999,12.45,9.27222222222222,30.0,F,30.5,F,-1.8013913476938217,F,-1.811230456605931,F
meepobrother,nger,20.9,0.0,0.0,31.8,51.6,4.0,12.1,0.0,0.0,9.7,12.7,13.4,11.7,1.1,14.1,32.7,0.0,9.5,10.0,12.2,13.6,6.425,20.85,10.825000000000001,12.700000000000001,68.0,F,68.5,F,-1.5037125227356227,F,-1.5728489732476147,F
GuillaumeIsabelleX,gix-npm-server,15.0,0.0,0.0,18.1,41.8,4.1,12.2,0.0,0.0,4.4,2.3,1.8,11.5,2.0,7.8,21.8,0.0,1.4,2.7,7.8,6.8,4.75,14.975,6.3,8.675,25.0,F,18.0,F,-1.8532559727878353,F,-1.9224751488398117,F
conveyal,modeify,23.0,0.0,0.0,29.5,62.7,4.1,12.2,0.0,0.0,20.0,13.0,19.1,11.4,36.3,38.8,69.0,0.0,47.3,12.1,21.5,15.666666666666666,6.966666666666667,23.05,38.15,22.722222222222218,270.0,D,205.0,D,-0.6333517444137574,D,-0.8338663748368349,D
rachmanzz,bim,12.3,0.0,0.0,16.4,32.9,4.1,12.2,0.0,0.0,6.3,3.1,1.9,19.4,0.9,11.5,32.7,0.0,1.9,3.0,8.6,8.233333333333333,5.1083333333333325,12.325,8.875,8.769444444444444,26.0,F,26.5,F,-1.8450541250985495,F,-1.8589067532775942,F
smashingboxes,smashing-dev-tool,17.1,0.0,0.0,31.6,37.0,4.1,12.3,0.0,0.0,13.2,4.6,8.2,17.4,22.7,13.3,34.2,0.0,5.8,5.6,11.9,10.0,5.575,17.15,15.675,12.799999999999999,70.0,F,63.0,F,-1.4950282134175552,D,-1.5966871215834462,F
jkhax0r,require_bluetooth_le,8.0,0.0,0.0,9.3,22.5,3.9,11.8,0.0,0.0,8.4,2.0,1.0,19.1,11.4,6.2,16.9,0.0,1.6,2.3,6.6,8.266666666666666,5.016666666666667,7.95,7.475,6.813888888888889,11.0,F,11.0,F,-2.014880618429645,F,-2.017827742183138,F
elandamor,the-react-scripts,7.3,0.0,0.0,8.0,21.4,4.0,11.9,0.0,0.0,2.6,2.5,1.1,6.4,0.5,15.2,43.8,0.0,1.8,2.5,7.3,4.4,4.075,7.35,11.524999999999999,7.6499999999999995,15.0,F,14.5,F,-1.942270143298026,F,-1.9622053960661976,F
unctionjs,complete,23.3,0.0,0.0,45.3,48.0,4.0,11.9,0.0,0.0,9.3,7.4,1.2,23.1,5.6,22.0,64.2,0.0,1.9,4.2,14.7,11.6,5.875,23.325,17.925,15.708333333333334,109.0,F,101.0,F,-1.2424595507504284,D,-1.3741977371156848,D
hades217,lightsight,23.2,0.0,0.0,55.6,37.3,4.0,11.9,0.0,0.0,7.9,4.4,6.2,17.8,3.3,13.2,37.8,0.0,1.9,4.9,12.1,9.1,5.25,23.225,10.749999999999998,13.075000000000001,73.0,F,67.0,F,-1.4711463627928698,D,-1.5807950226928922,F
Joywok,JwComponents,12.3,0.0,0.0,8.8,40.5,4.0,12.0,0.0,0.0,8.1,2.6,1.3,22.3,6.1,6.3,17.1,0.0,1.9,2.6,7.7,9.933333333333332,5.4833333333333325,12.325,6.275,8.027777777777777,19.0,F,17.0,F,-1.9094627525408827,F,-1.930421198285089,F
founderlab,frameworkstein,16.7,0.0,7.4,21.5,37.8,13.0,15.1,14.8,9.2,5.4,4.5,6.1,6.5,4.5,31.7,61.3,16.0,17.9,7.9,16.7,6.033333333333334,11.283333333333335,16.674999999999997,24.924999999999997,17.627777777777776,135.0,F,122.5,F,-1.0757690580064128,D,-1.2152767482101408,D
teambit,bit,43.1,33.0,32.2,77.6,29.4,39.8,33.1,48.1,38.3,52.0,87.9,79.5,6.6,34.0,52.0,62.7,19.1,74.2,69.1,46.7,58.0,44.375,43.050000000000004,47.5,44.975,864.0,A,847.0,A,1.299148309670629,B,1.1685380853730205,B
bshack,white-label,15.4,0.0,0.0,34.6,27.2,1.5,4.4,0.0,0.0,11.0,2.7,1.4,12.2,27.6,22.7,66.3,0.0,1.6,1.9,12.6,6.166666666666667,2.6416666666666666,15.45,23.875,13.988888888888889,87.0,F,73.5,F,-1.3917814248583094,D,-1.541064775466506,F
SinaMFE,webpack-marauder,14.4,0.0,0.0,35.2,22.2,3.4,10.3,0.0,0.0,13.3,10.9,11.2,25.2,5.8,26.3,47.1,0.0,31.6,8.5,14.3,15.833333333333334,6.533333333333333,14.350000000000001,21.125,14.002777777777778,88.0,F,91.0,F,-1.390575270786356,D,-1.4059819348967935,D
keystonejs,keystone,41.7,33.1,28.2,75.5,30.0,40.8,39.2,43.6,39.5,53.5,77.9,82.1,28.2,25.8,62.4,59.8,43.0,84.2,66.9,49.6,62.73333333333333,46.25833333333333,41.699999999999996,53.2,47.05277777777778,905.5,A,894.0,A,1.4795889588349183,B,1.3989735192860593,B
ipfs,aegir,36.8,26.3,34.1,42.1,44.9,33.3,27.1,42.0,30.8,28.8,14.9,31.1,28.4,40.6,44.4,31.0,37.0,65.2,26.4,35.8,24.73333333333333,31.158333333333335,36.85,43.449999999999996,37.15277777777778,714.5,B,626.5,B,0.6198423363462463,B,0.3024186958378049,C
choerodon,choerodon-front-boot,15.8,0.0,0.0,36.2,26.9,5.9,10.4,7.2,0.0,14.3,11.2,17.7,25.1,3.1,38.3,63.1,0.0,51.8,11.6,18.5,17.733333333333334,8.833333333333334,15.775,29.5,18.03611111111111,139.0,F,141.5,F,-1.0403081282909707,D,-1.072247858195151,D
kevrat,keystone-rus,12.1,0.0,0.0,47.1,1.2,3.5,10.4,0.0,0.0,5.5,1.4,3.5,12.1,5.0,41.2,37.2,0.1,86.2,2.8,15.6,6.233333333333333,4.158333333333333,12.075000000000001,32.125,16.119444444444444,113.0,F,107.0,F,-1.206757390220596,D,-1.3026832921081901,D
nodecg,nodecg,33.9,21.7,24.3,65.0,24.4,29.6,27.9,35.8,25.0,42.1,46.2,48.1,25.9,48.2,44.5,50.8,30.4,52.2,41.3,37.5,40.1,32.2,33.85,45.400000000000006,37.150000000000006,713.0,B,662.0,B,0.6196011055318559,B,0.43750153640751754,C
react-component,rn-packager,18.5,0.0,0.0,24.7,49.5,3.3,10.0,0.0,0.0,15.1,13.3,12.7,22.0,12.3,28.8,38.6,0.0,47.8,9.8,16.4,15.933333333333332,6.4833333333333325,18.55,24.675,16.569444444444443,119.0,F,116.5,F,-1.1676779982892926,D,-1.2391148965459724,D
JowayYoung,bruce-cli,13.3,0.0,23.7,18.5,10.8,8.2,10.2,13.8,0.5,21.8,29.4,38.7,17.5,1.6,8.8,24.5,0.2,1.7,25.4,13.0,28.400000000000002,13.225000000000001,13.25,7.0,11.158333333333333,52.0,F,78.5,F,-1.6375956247224948,F,-1.5092805776853973,F
palantir,blueprint,45.9,27.1,30.1,74.9,51.4,42.8,40.8,45.7,41.9,61.3,89.9,90.8,30.3,34.1,51.4,57.3,20.9,75.9,74.5,50.3,70.33333333333333,49.68333333333333,45.875,47.05,47.53611111111112,915.0,A,905.5,A,1.5215631205389113,A,1.4545958654029993,B
resin-io,resin-cli,33.8,30.0,31.2,74.0,0.0,37.7,35.4,41.0,36.8,38.1,31.4,46.8,24.8,49.3,50.8,31.7,40.3,80.5,38.6,40.1,34.266666666666666,36.86666666666666,33.8,50.45,40.37222222222222,790.0,B,725.0,B,0.899428850225138,B,0.6440988219847249,B
TryGhost,Ghost,37.0,32.7,31.2,44.9,39.2,45.1,42.4,48.8,44.2,71.6,97.0,97.5,28.5,63.4,66.8,71.7,47.0,81.6,79.9,55.1,74.33333333333333,52.43333333333334,37.0,65.925,51.78611111111112,977.0,A,976.0,A,1.8906462665567756,A,1.8360062387763054,A
INSIDEM2M,slim,9.2,0.0,0.0,10.3,26.4,3.4,10.2,0.0,0.0,8.3,7.6,5.9,12.0,7.8,22.6,37.9,0.0,29.9,5.6,10.9,8.4,4.65,9.175,18.9,10.908333333333333,47.0,F,54.0,F,-1.6593063980176632,F,-1.6761476160362183,F
fluidtrends,chunky,9.3,0.0,0.0,17.2,20.1,3.4,10.2,0.0,0.0,9.7,12.5,10.8,5.2,10.2,35.5,56.2,0.0,50.2,8.9,14.5,10.9,5.275,9.325,29.150000000000002,14.583333333333334,97.0,F,99.0,F,-1.3401580305786867,D,-1.390089836006239,D
npm,npm,18.2,0.0,0.0,11.9,61.0,3.4,10.2,0.0,0.0,71.1,88.0,93.5,23.8,79.1,25.3,14.4,0.0,61.4,61.6,29.5,68.43333333333334,19.658333333333335,18.225,38.724999999999994,25.53611111111111,395.0,D,448.5,C,-0.38898492943591617,C,-0.19818241921465868,C
shubhsherl,Ghost,11.5,0.0,0.0,11.8,34.0,1.1,3.3,0.0,0.0,4.3,1.6,2.6,11.9,1.2,41.3,36.6,0.0,87.3,1.8,14.6,6.233333333333333,2.3833333333333333,11.45,31.275000000000002,15.036111111111111,100.0,F,100.0,F,-1.3008374078329925,D,-1.382143786560962,D
suntoe,wnode,20.1,0.0,0.0,18.5,62.1,1.1,3.4,0.0,0.0,7.1,1.7,2.7,17.0,7.0,20.6,60.0,0.0,1.8,1.8,12.2,8.266666666666666,2.9166666666666665,20.15,17.2,13.422222222222222,79.0,F,68.5,F,-1.440992510994025,D,-1.5728489732476147,F
smartprix,sm-webpack-config,15.0,0.0,0.0,35.7,24.4,1.1,3.4,0.0,0.0,11.2,5.1,8.3,22.8,8.5,20.4,36.5,0.0,24.7,4.8,11.9,12.233333333333334,3.9083333333333337,15.025,17.425,12.119444444444445,62.0,F,63.0,F,-1.5541297629432917,F,-1.5966871215834462,F
bdefore,redux-universal-starter,27.4,0.0,0.0,61.3,48.4,1.1,3.4,0.0,0.0,23.5,32.1,25.5,23.9,12.7,32.1,37.1,0.0,59.2,19.6,21.1,27.03333333333333,7.6083333333333325,27.424999999999997,27.250000000000004,20.76111111111111,200.0,D,191.0,F,-0.8036606993736344,D,-0.8656505726179436,D
codemotion,cogear.js,9.9,0.0,0.0,39.6,0.0,1.2,3.5,0.0,0.0,17.1,25.6,17.5,22.6,2.5,14.0,34.4,0.0,7.7,14.8,10.5,21.76666666666667,6.316666666666667,9.9,11.15,9.122222222222222,28.0,F,47.0,F,-1.8144178116709226,F,-1.7079318138173272,F
apache,couchdb-fauxton,44.6,22.4,17.8,75.2,63.0,23.4,18.5,29.4,22.2,36.8,28.3,56.9,23.3,38.5,52.5,52.8,24.8,80.0,36.2,39.3,36.1,26.55,44.599999999999994,49.025000000000006,40.05833333333333,783.0,B,701.0,B,0.8721697681989818,B,0.580530426422507,B
idancali,react-native,21.9,0.0,0.0,56.2,31.2,1.2,3.5,0.0,0.0,8.2,1.8,2.8,21.4,6.8,34.4,15.8,0.0,87.5,1.9,16.4,9.200000000000001,3.1750000000000003,21.85,27.525,17.516666666666666,133.0,F,116.5,F,-1.085418290582043,D,-1.2391148965459724,D
superdesk,superdesk-client-core,30.2,3.4,31.2,51.2,34.9,32.3,18.5,43.2,35.2,28.7,11.8,37.7,25.7,39.5,62.8,67.5,39.2,81.6,27.3,38.5,24.96666666666667,30.46666666666667,30.174999999999997,56.95,39.19722222222222,756.0,B,678.0,B,0.7973882157378464,B,0.5169620308602896,B
maxijonson,tchin-react-components,14.1,0.0,0.0,39.9,16.3,1.0,3.1,0.0,0.0,7.5,4.8,2.9,18.8,3.3,21.6,63.7,0.0,1.2,2.9,11.0,9.799999999999999,3.2249999999999996,14.05,17.05,11.441666666666668,56.0,F,55.5,F,-1.6129900816546374,F,-1.668201566590941,F
davanmonet,DaVanMonet,12.0,0.0,0.0,33.5,14.3,1.0,3.1,0.0,0.0,14.5,8.3,7.9,18.9,23.0,40.0,69.6,0.0,50.4,5.7,16.9,12.166666666666666,3.8166666666666664,11.95,35.75,17.17222222222222,125.0,F,126.0,F,-1.1153309115664976,D,-1.1993846493195863,D
zero1five,lambda,12.8,0.0,0.0,17.5,33.6,1.0,3.1,0.0,0.0,5.8,0.8,6.0,15.8,0.7,24.2,69.4,0.0,3.3,2.6,11.0,6.233333333333333,2.3333333333333335,12.775,18.35,11.152777777777779,51.0,F,55.5,F,-1.6380780863512763,F,-1.668201566590941,F
ssbc,patchwork,23.1,0.0,0.0,47.0,45.4,1.1,3.2,0.0,0.0,48.4,65.9,67.1,21.7,38.9,47.6,61.2,0.0,81.5,44.7,30.0,51.666666666666664,13.716666666666667,23.1,45.4,27.405555555555555,459.5,C,471.5,C,-0.22663659135093409,C,-0.15845217198827266,C
Travelab,scot4,13.7,0.0,0.0,31.7,23.1,1.1,3.2,0.0,0.0,12.2,0.9,2.4,14.7,30.7,33.3,68.3,0.0,31.6,1.5,15.1,7.900000000000001,2.7750000000000004,13.7,32.65,16.375,116.0,F,104.0,F,-1.184564155296646,D,-1.342413539334576,D
facebook,metro,47.4,30.7,32.6,79.4,47.0,39.1,34.0,41.6,41.8,60.4,69.8,72.4,65.0,34.4,66.3,75.0,34.5,89.3,60.4,53.3,69.06666666666666,46.61666666666666,47.425000000000004,58.300000000000004,50.78055555555556,967.0,A,951.0,A,1.8033207117473198,A,1.6929773487613153,A
react-zeroconfig,react-zeroconfig,10.1,0.0,0.0,38.6,1.6,1.1,3.3,0.0,0.0,8.9,11.0,7.7,1.7,15.3,20.9,62.6,0.0,0.0,6.6,10.2,6.533333333333334,2.4583333333333335,10.05,19.475,10.661111111111111,45.0,F,42.5,F,-1.680775940498441,F,-1.7317699621531588,F
websage-team,super-project,20.4,0.0,10.8,48.1,22.8,9.0,3.4,23.2,0.4,21.1,13.1,13.2,25.3,32.6,28.5,33.6,3.2,48.6,11.8,19.7,17.066666666666666,11.016666666666666,20.425,29.5,20.313888888888886,189.0,F,156.5,F,-0.842498860490547,D,-0.9768952648518247,D
devCrossNet,universal-cli,10.4,0.0,0.0,32.2,9.6,1.0,3.0,0.0,0.0,16.2,15.1,14.1,26.0,9.7,26.7,14.3,0.0,65.8,10.1,13.6,18.366666666666667,5.341666666666667,10.450000000000001,22.45,12.747222222222222,69.0,F,85.5,F,-1.4996115988909795,D,-1.4616042810137342,D
skypager,skypager,27.1,0.0,0.0,71.5,37.0,3.4,3.0,7.0,0.0,11.2,10.0,9.5,23.0,2.5,24.9,69.4,4.5,0.7,7.6,16.7,14.066666666666668,6.0166666666666675,27.125,19.275000000000002,17.472222222222225,131.0,F,122.5,F,-1.089277983612295,D,-1.2152767482101408,D
xiefei89,rc-tools,4.4,0.0,0.0,15.8,1.6,0.9,2.6,0.0,0.0,5.0,3.3,2.5,11.2,3.1,19.1,8.3,0.0,49.0,2.2,7.3,5.833333333333333,2.1083333333333334,4.3500000000000005,15.1,7.186111111111111,13.0,F,14.5,F,-1.9825556893012832,F,-1.9622053960661976,F
